# Output of System 2. All scores express similarities. 
# label [0: impostor, 1: genuine], similarity score
0,0.1964
1,0.7685
1,0.8444
1,0.5439
0,0.4561
1,0.3983
1,0.8247
1,0.9479
0,0.4231
1,0.7179
0,0.3560
1,0.7799
0,0.3297
1,0.6119
1,0.8446
0,0.3315
0,0.2644
0,0.3207
0,0.4399
1,0.9595
0,0.5545
0,0.3275
0,0.2485
0,0.1669
1,0.5848
1,0.6929
0,0.2785
0,0.4145
0,0.3109
0,0.7184
1,0.5137
1,0.6698
0,0.2864
0,0.2789
1,0.9395
0,0.1622
1,0.8951
0,0.2400
0,0.3438
0,0.2822
1,0.7104
0,0.5913
1,0.7049
0,0.2472
1,0.7282
1,0.0719
0,0.2923
1,0.7281
1,0.2678
1,0.8053
0,0.1532
1,0.9948
0,0.4332
0,0.3641
0,0.5883
1,0.8744
1,0.9664
0,0.6947
1,0.7141
1,0.7177
0,0.2992
1,0.9269
1,0.8557
1,0.7179
1,0.7589
0,0.9418
1,0.4403
0,0.2914
1,0.8270
0,0.4959
0,0.3918
1,0.7155
0,0.1853
1,0.5464
1,0.7823
0,0.3320
1,0.5628
0,0.1763
1,0.7946
1,0.1404
1,0.6725
0,0.1208
1,0.8514
0,0.9149
1,0.7293
0,0.1857
0,0.2722
0,0.4328
1,0.6778
0,0.7949
1,0.7774
1,0.7309
0,0.0960
1,0.7273
1,0.5948
0,0.8257
0,0.3949
1,0.4011
0,0.5405
1,0.8640
1,0.2918
0,0.5110
1,0.4731
1,0.5374
1,0.1762
0,0.0784
1,0.7312
1,0.5576
0,0.3833
1,0.6472
0,0.4193
1,0.8632
0,0.2681
1,0.8344
1,0.5427
0,0.6996
0,0.2278
1,0.7233
1,0.6404
1,0.7543
0,0.7530
0,0.2803
1,0.8038
0,0.2469
1,0.7286
0,0.4993
0,0.1934
1,0.9449
0,0.4806
1,0.6710
0,0.2436
1,0.7551
0,0.2830
0,0.1824
0,0.6722
1,0.5174
0,0.2986
0,0.9436
1,0.8924
1,0.9808
0,0.2934
1,0.8356
1,0.7062
1,0.6820
0,0.1284
1,0.8281
1,0.6513
1,0.7958
1,0.8567
1,0.6455
0,0.0824
0,0.4666
1,0.2850
1,0.8376
0,0.3998
1,0.7003
1,0.6424
0,0.2419
1,0.1894
0,0.3733
0,0.5518
0,0.9226
1,0.8891
0,0.1767
1,0.3355
0,0.3216
0,0.1982
0,0.2839
1,0.6937
1,0.8274
1,0.9328
0,0.3672
0,0.0966
1,0.7855
1,0.4070
1,0.9607
0,0.2623
0,0.5796
0,0.7879
0,0.2108
0,0.1491
1,0.7605
0,0.1502
0,0.3754
0,0.8490
1,0.6838
1,0.5130
1,0.8575
1,0.8009
1,0.9400
1,0.9632
0,0.6743
1,0.5818
1,0.2900
1,0.4779
1,0.3636
1,0.0103
0,0.3246
0,0.3473
1,0.8413
1,0.8684
0,0.3447
0,0.7566
0,0.7614
0,0.2677
1,0.8908
0,0.9598
0,0.9906
1,0.9680
0,0.7077
1,0.9128
0,0.1779
0,0.6742
0,0.4014
0,0.3630
1,0.8561
0,0.0633
1,0.8181
0,0.2305
1,0.7534
0,0.8783
1,0.9996
0,0.3835
0,0.1958
1,0.5038
1,0.9279
0,0.5686
0,0.3141
1,0.6643
1,0.9936
1,0.5465
1,0.0444
1,0.9897
0,0.2372
0,0.6310
1,0.6532
0,0.7595
0,0.2554
1,0.7690
1,0.1155
1,0.9022
0,0.5999
1,0.7570
0,0.0486
0,0.8674
1,0.8004
1,0.6406
1,0.8737
1,0.0556
0,0.4471
1,0.8203
0,0.2514
1,0.5497
1,0.7461
1,0.6344
1,0.8723
1,0.8253
0,0.6071
0,0.0694
1,0.8265
1,0.7288
1,0.8564
0,0.0753
0,0.0788
0,0.0690
0,0.2852
1,0.8620
1,0.7676
1,0.8379
1,0.9085
1,0.4670
0,0.3837
0,0.7900
1,0.6924
1,0.7129
1,0.7942
1,0.7310
0,0.3467
0,0.1122
0,0.3663
1,0.4923
1,0.4044
0,0.3437
0,0.3188
0,0.2157
0,0.6447
1,0.8990
1,0.9485
0,0.5456
0,0.0388
0,0.1528
0,0.5618
1,0.5698
0,0.3513
0,0.3011
0,0.2020
0,0.4998
0,0.5314
1,0.9057
1,0.8556
0,0.6204
0,0.4511
0,0.7188
0,0.1794
1,0.7020
0,0.4746
0,0.1613
0,0.3189
0,0.0102
1,0.1071
0,0.2201
1,0.6854
1,0.8443
0,0.3040
1,0.5523
0,0.4797
0,0.2672
0,0.1857
0,0.3073
0,0.4770
0,0.6093
0,0.3042
1,0.7931
0,0.3223
0,0.0488
1,0.7413
1,0.7491
1,0.6341
1,0.7552
1,0.9144
1,0.8086
1,0.8284
1,0.8436
1,0.6474
0,0.1183
1,0.7967
0,0.2788
0,0.9864
0,0.0432
0,0.5984
1,0.0502
1,0.9098
0,0.5173
0,0.6741
1,0.5773
1,0.8122
1,0.8393
1,0.8598
0,0.1473
0,0.4410
0,0.3581
1,0.5275
0,0.2840
1,0.8801
0,0.4034
1,0.6878
0,0.2945
1,0.4676
0,0.2870
0,0.2993
1,0.5528
0,0.9592
1,0.1471
1,0.4989
0,0.1421
0,0.7835
0,0.6402
1,0.6576
0,0.4783
1,0.6841
1,0.8748
1,0.6541
1,0.3997
1,0.7784
0,0.8117
0,0.1545
1,0.1690
1,0.7345
1,0.7190
1,0.7323
1,0.2703
0,0.7363
1,0.9790
0,0.0622
1,0.8458
0,0.9309
0,0.3507
0,0.4026
1,0.8185
0,0.3642
1,0.8873
0,0.2581
0,0.3200
1,0.9545
1,0.8408
1,0.5676
1,0.5093
1,0.6235
0,0.2291
0,0.9484
0,0.4107
1,0.9221
1,0.7389
1,0.9319
1,0.8333
0,0.2389
0,0.6175
0,0.3297
0,0.3035
0,0.1605
0,0.3329
0,0.0066
0,0.2515
1,0.9723
0,0.5624
0,0.3653
1,0.8502
1,0.8660
0,0.5411
1,0.6355
1,0.6846
0,0.6024
1,0.7771
1,0.7661
1,0.7958
1,0.6381
1,0.5663
0,0.1478
0,0.7772
0,0.4074
0,0.1924
0,0.4333
0,0.1878
1,0.7389
0,0.2779
0,0.3810
1,0.9860
1,0.4072
0,0.9845
1,0.6707
0,0.7379
1,0.2069
1,0.5460
0,0.2718
1,0.9067
1,0.9859
1,0.9911
0,0.3760
1,0.8814
0,0.2270
0,0.3244
0,0.3232
0,0.2115
0,0.5955
1,0.3869
0,0.3981
0,0.1401
1,0.3683
0,0.2644
1,0.8219
0,0.3886
1,0.6393
1,0.7159
1,0.7676
1,0.8340
0,0.3684
0,0.9053
0,0.6021
0,0.4268
1,0.9023
0,0.6502
0,0.6861
0,0.9238
1,0.6698
1,0.7750
1,0.6218
0,0.1099
1,0.9843
1,0.7925
0,0.3000
1,0.8031
