# Output of System 3. All scores express distances. 
# label [0: impostor, 1: genuine], distance
0,4.4856
1,0.9193
1,0.8258
1,0.5177
0,4.9377
1,0.5435
1,0.7880
1,0.7539
0,3.5812
1,0.3475
0,4.1332
1,0.5635
0,3.1885
1,1.5898
1,1.0067
0,1.8571
0,4.8025
0,3.6405
0,4.6641
1,0.6389
0,2.8091
0,3.1812
0,4.4063
0,4.3155
1,1.2621
1,0.6898
0,3.2159
0,3.2727
0,3.6723
0,4.4209
1,0.8198
1,0.0352
0,3.8879
0,4.2942
1,0.6762
0,3.6194
1,0.7724
0,0.3238
0,4.1199
0,1.6668
1,0.1065
0,3.3276
1,0.9042
0,3.5920
1,2.0010
1,0.1387
0,3.1394
1,0.8406
1,1.1965
1,0.2723
0,4.2988
1,0.8737
0,4.6005
0,2.3130
0,4.4711
1,1.3376
1,1.2582
0,2.0989
1,2.0613
1,1.3889
0,2.7603
1,2.1417
1,0.2412
1,0.9284
1,1.6428
0,3.2051
1,0.6711
0,4.7971
1,1.5649
0,4.5558
0,3.4263
1,0.9116
0,3.4599
1,0.0873
1,1.0619
0,3.5891
1,2.0736
0,4.1979
1,1.5763
1,1.2292
1,0.6374
0,4.4909
1,0.0176
0,4.0091
1,3.8543
0,4.6213
0,2.9610
0,3.5862
1,0.4760
0,4.9481
1,0.5314
1,0.1416
0,4.1136
1,0.9375
1,2.0415
0,0.9443
0,4.1949
1,0.2539
0,4.9118
1,0.2645
1,0.2437
0,3.9791
1,1.2597
1,1.2373
1,0.0692
0,2.7025
1,0.7298
1,0.5978
0,4.1062
1,1.5935
0,3.1660
1,1.1522
0,2.0410
1,0.8670
1,1.2859
0,3.5988
0,2.4120
1,0.9900
1,0.4603
1,0.1575
0,3.7413
0,4.3089
1,1.0828
0,3.1283
1,0.8696
0,4.0037
0,3.9895
1,1.2215
0,4.9891
1,0.4333
0,3.8916
1,0.6370
0,3.8178
0,1.3347
0,3.3621
1,1.9237
0,3.9587
0,3.1319
1,1.4698
1,0.5041
0,3.8289
1,0.7725
1,0.6290
1,0.6497
0,4.4784
1,1.2175
1,0.2826
1,1.5166
1,1.1397
1,2.2283
0,3.6055
0,4.0082
1,1.6172
1,1.7419
0,2.3771
1,0.4682
1,0.3871
0,2.9027
1,1.0831
0,4.1680
0,4.7687
0,0.5231
1,2.0654
0,3.7278
1,1.6114
0,3.0060
0,3.1009
0,4.1469
1,0.8407
1,0.5721
1,2.0375
0,4.1133
0,2.6385
1,1.7398
1,1.6554
1,1.6625
0,4.8661
0,1.9151
0,3.8573
0,4.6526
0,2.9742
1,1.4370
0,4.3668
0,4.3632
0,4.2763
1,2.3860
1,1.0777
1,0.5786
1,0.5628
1,0.5826
1,1.6464
0,3.4487
1,0.0319
1,1.0812
1,1.0659
1,0.1266
1,1.3639
0,4.3345
0,3.5552
1,1.5086
1,2.3020
0,4.4225
0,3.6836
0,2.3090
0,4.9116
1,1.4609
0,3.9331
0,3.0935
1,0.5357
0,2.7108
1,0.4280
0,4.7886
0,4.9706
0,4.8963
0,4.2973
1,1.9623
0,4.5765
1,0.6871
0,3.9978
1,1.3289
0,3.1019
1,1.1635
0,3.2033
0,3.2527
1,0.1414
1,1.1851
0,3.3855
0,3.8556
1,0.9818
1,1.1337
1,0.6259
1,0.9296
1,1.2686
0,3.5698
0,4.3519
1,1.8556
0,3.5648
0,4.8083
1,0.2622
1,1.5148
1,1.8823
0,3.2718
1,0.0554
0,4.2846
0,2.9674
1,1.8258
1,0.0627
1,0.5129
1,1.2060
0,3.1566
1,0.1678
0,3.9492
1,1.4193
1,0.1177
1,4.4571
1,0.5832
1,2.3068
0,3.3128
0,4.5969
1,1.7983
1,1.8837
1,1.3527
0,3.5665
0,4.1674
0,3.4393
0,3.5401
1,1.0586
1,0.2034
1,0.3021
1,0.6921
1,0.8487
0,3.2702
0,4.7412
1,1.4623
1,0.4459
1,2.8246
1,1.3349
0,3.4957
0,3.1127
0,3.0754
1,1.9266
1,0.8818
0,0.3427
0,3.6801
0,0.2853
0,4.5032
1,1.8706
1,0.8234
0,3.2039
0,4.3888
0,4.3864
0,2.6073
1,2.5362
0,2.7625
0,3.8549
0,3.2393
0,4.0613
0,1.7655
1,0.2790
1,0.9305
0,3.6674
0,4.6969
0,4.9374
0,4.5822
1,0.6637
0,3.7411
0,4.8823
0,0.5896
0,2.9521
1,0.3370
0,4.5190
1,0.9100
1,1.7587
0,4.2289
1,3.1412
0,3.7857
0,2.6070
0,2.2738
0,4.0951
0,3.9314
0,4.5137
0,3.2104
1,0.4512
0,3.8578
0,4.2751
1,1.1589
1,1.4568
1,0.9877
1,1.2435
1,1.5114
1,1.1203
1,4.9976
1,0.4022
